"Subject" "Condition" "Block" "TB" "TrialNum" "Trial" "Lat"
1677 "S5" "NT" "2" "11" "1" "13" 395.000
1678 "S5" "NT" "2" "60" "1" "14" 541.154
1679 "S5" "NT" "2" "1" "1" "15" 425.769
1680 "S5" "NT" "2" "1" "2" "16" 433.462
1681 "S5" "NT" "2" "19" "1" "17" 395.000
1682 "S5" "NT" "2" "6" "1" "18" 318.077
1683 "S5" "NT" "2" "21" "1" "19" 364.231
1684 "S5" "NT" "2" "9" "1" "20" NaN
1685 "S5" "NT" "2" "61" "1" "21" 364.231
1686 "S5" "NT" "2" "6" "2" "22" 348.846
1687 "S5" "NT" "2" "8" "1" "23" 371.923
1688 "S5" "NT" "2" "16" "1" "24" 379.615
1689 "S5" "NT" "2" "9" "2" "25" 348.846
1690 "S5" "NT" "2" "55" "1" "26" NaN
1691 "S5" "NT" "2" "3" "1" "27" 471.923
1692 "S5" "NT" "2" "0" "1" "28" 387.308
1693 "S5" "NT" "2" "62" "1" "29" NaN
1694 "S5" "NT" "2" "49" "1" "30" 348.846
1695 "S5" "NT" "2" "2" "3" "31" 433.462
1696 "S5" "NT" "2" "11" "2" "32" 418.077
1697 "S5" "NT" "2" "4" "2" "33" 371.923
1698 "S5" "NT" "2" "13" "1" "34" 379.615
1699 "S5" "NT" "2" "59" "1" "35" 448.846
1700 "S5" "NT" "2" "56" "1" "36" 379.615
1701 "S5" "NT" "2" "60" "2" "37" 379.615
1702 "S5" "NT" "2" "56" "2" "38" 425.769
1703 "S5" "NT" "2" "15" "1" "39" 410.385
1704 "S5" "NT" "2" "51" "1" "40" 379.615
1705 "S5" "NT" "2" "3" "2" "41" 425.769
1706 "S5" "NT" "2" "3" "3" "42" 356.538
1707 "S5" "NT" "2" "7" "1" "43" 364.231
1708 "S5" "NT" "2" "12" "1" "44" 348.846
1709 "S5" "NT" "2" "48" "1" "45" 341.154
1710 "S5" "NT" "2" "10" "1" "46" 371.923
1711 "S5" "NT" "2" "53" "1" "47" 364.231
1712 "S5" "NT" "2" "6" "3" "48" 310.385
1713 "S5" "NT" "2" "54" "1" "49" 364.231
1714 "S5" "NT" "2" "63" "1" "50" 318.077
1715 "S5" "NT" "2" "17" "1" "51" 418.077
1716 "S5" "NT" "2" "23" "1" "52" 325.769
1717 "S5" "NT" "2" "13" "2" "53" 364.231
1718 "S5" "NT" "2" "58" "2" "54" 356.538
1719 "S5" "NT" "2" "57" "1" "55" 371.923
1720 "S5" "NT" "2" "7" "2" "56" 333.462
1721 "S5" "NT" "2" "0" "2" "57" 356.538
1722 "S5" "NT" "2" "52" "1" "58" 325.769
1723 "S5" "NT" "2" "0" "3" "59" 341.154
1724 "S5" "NT" "2" "1" "3" "60" 341.154
1725 "S5" "NT" "2" "7" "3" "61" NaN
1726 "S5" "NT" "2" "4" "3" "62" 364.231
1727 "S5" "NT" "2" "15" "2" "63" 356.538
1728 "S5" "NT" "2" "62" "2" "64" 364.231
1729 "S5" "NT" "2" "52" "2" "65" 387.308
1730 "S5" "NT" "2" "62" "3" "66" 371.923
1731 "S5" "NT" "2" "9" "3" "67" 310.385
1732 "S5" "NT" "2" "49" "2" "68" 348.846
1733 "S5" "NT" "2" "4" "4" "69" 325.769
1734 "S5" "NT" "2" "12" "2" "70" 371.923
1735 "S5" "NT" "2" "0" "4" "71" 395.000
1736 "S5" "NT" "2" "13" "3" "72" 333.462
1737 "S5" "NT" "2" "2" "4" "73" 348.846
1738 "S5" "NT" "2" "60" "3" "74" 395.000
1739 "S5" "NT" "2" "56" "3" "75" 371.923
1740 "S5" "NT" "2" "55" "2" "76" 318.077
1741 "S5" "NT" "2" "6" "4" "77" 371.923
1742 "S5" "NT" "2" "60" "4" "78" 348.846
1743 "S5" "NT" "2" "3" "4" "79" 318.077
1744 "S5" "NT" "2" "19" "2" "80" NaN
1745 "S5" "NT" "2" "62" "4" "81" 433.462
1746 "S5" "NT" "2" "4" "5" "82" 395.000
1747 "S5" "NT" "2" "3" "5" "83" 395.000
1748 "S5" "NT" "2" "61" "2" "84" 310.385
1749 "S5" "NT" "2" "14" "2" "85" 348.846
1750 "S5" "NT" "2" "56" "4" "86" 364.231
1751 "S5" "NT" "2" "54" "2" "87" 410.385
1752 "S5" "NT" "2" "15" "3" "88" 364.231
1753 "S5" "NT" "2" "7" "4" "89" 333.462
1754 "S5" "NT" "2" "23" "2" "90" 395.000
1755 "S5" "NT" "2" "10" "2" "91" 356.538
1756 "S5" "NT" "2" "53" "2" "92" 371.923
1757 "S5" "NT" "2" "22" "2" "93" 379.615
1758 "S5" "NT" "2" "9" "4" "94" NaN
1759 "S5" "NT" "2" "8" "2" "95" 356.538
1760 "S5" "NT" "2" "1" "4" "96" 356.538
1761 "S5" "NT" "2" "59" "2" "97" 341.154
1762 "S5" "NT" "2" "7" "5" "98" 379.615
1763 "S5" "NT" "2" "0" "5" "99" 387.308
1764 "S5" "NT" "2" "15" "4" "100" 348.846
1765 "S5" "NT" "2" "1" "5" "101" 341.154
1766 "S5" "NT" "2" "5" "4" "102" 387.308
1767 "S5" "NT" "2" "18" "2" "103" 402.692
1768 "S5" "NT" "2" "16" "2" "104" 348.846
1769 "S5" "NT" "2" "57" "2" "105" 387.308
1770 "S5" "NT" "2" "5" "5" "106" 410.385
1771 "S5" "NT" "2" "11" "3" "107" 387.308
1772 "S5" "NT" "2" "11" "4" "108" 318.077
1773 "S5" "NT" "2" "2" "5" "109" 387.308
1774 "S5" "NT" "2" "58" "3" "110" 487.308
1775 "S5" "NT" "2" "4" "6" "111" 464.231
1776 "S5" "NT" "2" "7" "6" "112" NaN
1777 "S5" "NT" "2" "21" "2" "113" 395.000
1778 "S5" "NT" "2" "6" "5" "114" 433.462
1779 "S5" "NT" "2" "1" "6" "115" 310.385
1780 "S5" "NT" "2" "13" "4" "116" 356.538
1781 "S5" "NT" "2" "5" "6" "117" 387.308
1782 "S5" "NT" "2" "20" "2" "118" 341.154
1783 "S5" "NT" "2" "2" "6" "119" 456.538
1784 "S5" "NT" "2" "50" "2" "120" 410.385
1785 "S5" "NT" "2" "6" "6" "121" 379.615
1786 "S5" "NT" "2" "17" "2" "122" 456.538
1787 "S5" "NT" "2" "3" "6" "123" 395.000
1788 "S5" "NT" "2" "58" "4" "124" 418.077
1789 "S5" "NT" "2" "63" "2" "125" 425.769
1790 "S5" "NT" "2" "0" "6" "126" 402.692
1791 "S5" "NT" "2" "51" "2" "127" 371.923
1792 "S5" "NT" "2" "48" "2" "128" 410.385
1793 "S5" "T" "3" "22" "1" "1" 410.385
1794 "S5" "T" "3" "13" "1" "2" 418.077
1795 "S5" "T" "3" "1" "1" "3" 433.462
1796 "S5" "T" "3" "52" "1" "4" 379.615
1797 "S5" "T" "3" "17" "1" "5" 425.769
1798 "S5" "T" "3" "0" "1" "6" 464.231
1799 "S5" "T" "3" "57" "1" "7" 379.615
1800 "S5" "T" "3" "7" "1" "8" 395.000
1801 "S5" "T" "3" "14" "1" "9" 379.615
1802 "S5" "T" "3" "0" "2" "10" 441.154
1803 "S5" "T" "3" "55" "1" "11" 341.154
1804 "S5" "T" "3" "53" "1" "12" 387.308
1805 "S5" "T" "3" "60" "1" "13" 364.231
1806 "S5" "T" "3" "5" "1" "14" 348.846
1807 "S5" "T" "3" "4" "1" "15" 348.846
1808 "S5" "T" "3" "4" "2" "16" 348.846
1809 "S5" "T" "3" "58" "1" "17" 325.769
1810 "S5" "T" "3" "5" "2" "18" 379.615
1811 "S5" "T" "3" "6" "1" "19" 395.000
1812 "S5" "T" "3" "49" "1" "20" 356.538
1813 "S5" "T" "3" "21" "1" "21" 387.308
1814 "S5" "T" "3" "63" "1" "22" 341.154
1815 "S5" "T" "3" "3" "1" "23" 318.077
1816 "S5" "T" "3" "3" "2" "24" 341.154
1817 "S5" "T" "3" "54" "1" "25" 341.154
1818 "S5" "T" "3" "1" "2" "26" 410.385
1819 "S5" "T" "3" "61" "1" "27" 387.308
1820 "S5" "T" "3" "20" "1" "28" 356.538
1821 "S5" "T" "3" "23" "1" "29" 395.000
1822 "S5" "T" "3" "8" "1" "30" 348.846
1823 "S5" "T" "3" "18" "1" "31" 379.615
1824 "S5" "T" "3" "12" "1" "32" 433.462
1825 "S5" "T" "3" "50" "1" "33" 333.462
1826 "S5" "T" "3" "7" "2" "34" 402.692
1827 "S5" "T" "3" "51" "1" "35" 348.846
1828 "S5" "T" "3" "6" "2" "36" 425.769
1829 "S5" "T" "3" "6" "3" "37" 395.000
1830 "S5" "T" "3" "11" "1" "38" 371.923
1831 "S5" "T" "3" "58" "2" "39" 356.538
1832 "S5" "T" "3" "0" "3" "40" 418.077
1833 "S5" "T" "3" "19" "1" "41" 379.615
1834 "S5" "T" "3" "15" "1" "42" 302.692
1835 "S5" "T" "3" "9" "1" "43" 356.538
1836 "S5" "T" "3" "9" "2" "44" 356.538
1837 "S5" "T" "3" "13" "2" "45" 310.385
1838 "S5" "T" "3" "10" "1" "46" 333.462
1839 "S5" "T" "3" "15" "2" "47" 333.462
1840 "S5" "T" "3" "5" "3" "48" 341.154
1841 "S5" "T" "3" "3" "3" "49" 325.769
1842 "S5" "T" "3" "60" "2" "50" 348.846
1843 "S5" "T" "3" "59" "1" "51" 364.231
1844 "S5" "T" "3" "2" "1" "52" 395.000
1845 "S5" "T" "3" "4" "3" "53" 402.692
1846 "S5" "T" "3" "1" "3" "54" 364.231
1847 "S5" "T" "3" "16" "1" "55" 387.308
1848 "S5" "T" "3" "48" "1" "56" 395.000
1849 "S5" "T" "3" "62" "1" "57" 379.615
1850 "S5" "T" "3" "2" "2" "58" 371.923
1851 "S5" "T" "3" "56" "1" "59" 379.615
1852 "S5" "T" "3" "56" "2" "60" 348.846
1853 "S5" "T" "3" "2" "3" "61" 402.692
1854 "S5" "T" "3" "11" "2" "62" 341.154
1855 "S5" "T" "3" "62" "2" "63" 402.692
1856 "S5" "T" "3" "7" "3" "64" 333.462
1857 "S5" "T" "3" "56" "3" "65" 333.462
1858 "S5" "T" "3" "19" "2" "66" 325.769
1859 "S5" "T" "3" "4" "4" "67" 402.692
1860 "S5" "T" "3" "62" "3" "68" 333.462
1861 "S5" "T" "3" "0" "4" "69" 464.231
1862 "S5" "T" "3" "56" "4" "70" 364.231
1863 "S5" "T" "3" "5" "4" "71" 325.769
1864 "S5" "T" "3" "3" "4" "72" 310.385
1865 "S5" "T" "3" "0" "5" "73" 302.692
1866 "S5" "T" "3" "13" "3" "74" 341.154
1867 "S5" "T" "3" "7" "4" "75" 379.615
1868 "S5" "T" "3" "16" "2" "76" 418.077
1869 "S5" "T" "3" "10" "2" "77" 395.000
1870 "S5" "T" "3" "14" "2" "78" 348.846
1871 "S5" "T" "3" "57" "2" "79" 387.308
1872 "S5" "T" "3" "20" "2" "80" 341.154
1873 "S5" "T" "3" "58" "3" "81" 418.077
1874 "S5" "T" "3" "21" "2" "82" 387.308
1875 "S5" "T" "3" "11" "3" "83" 379.615
1876 "S5" "T" "3" "61" "2" "84" 325.769
1877 "S5" "T" "3" "9" "3" "85" 387.308
1878 "S5" "T" "3" "7" "5" "86" 487.308
1879 "S5" "T" "3" "48" "2" "87" 348.846
1880 "S5" "T" "3" "2" "4" "88" 456.538
1881 "S5" "T" "3" "2" "5" "89" 387.308
1882 "S5" "T" "3" "18" "2" "90" 310.385
1883 "S5" "T" "3" "54" "2" "91" 410.385
1884 "S5" "T" "3" "5" "5" "92" 448.846
1885 "S5" "T" "3" "51" "2" "93" 395.000
1886 "S5" "T" "3" "2" "6" "94" 433.462
1887 "S5" "T" "3" "63" "2" "95" 395.000
1888 "S5" "T" "3" "58" "4" "96" 325.769
1889 "S5" "T" "3" "60" "3" "97" 318.077
1890 "S5" "T" "3" "55" "2" "98" 302.692
1891 "S5" "T" "3" "60" "4" "99" 348.846
1892 "S5" "T" "3" "5" "6" "100" 348.846
1893 "S5" "T" "3" "17" "2" "101" 333.462
1894 "S5" "T" "3" "6" "4" "102" 456.538
1895 "S5" "T" "3" "52" "2" "103" 395.000
1896 "S5" "T" "3" "1" "4" "104" 333.462
1897 "S5" "T" "3" "6" "5" "105" 395.000
1898 "S5" "T" "3" "8" "2" "106" 387.308
1899 "S5" "T" "3" "22" "2" "107" 418.077
1900 "S5" "T" "3" "15" "3" "108" 441.154
1901 "S5" "T" "3" "12" "2" "109" 402.692
1902 "S5" "T" "3" "9" "4" "110" 387.308
1903 "S5" "T" "3" "59" "2" "111" 395.000
1904 "S5" "T" "3" "3" "5" "112" 410.385
1905 "S5" "T" "3" "62" "4" "113" 425.769
1906 "S5" "T" "3" "23" "2" "114" 379.615
1907 "S5" "T" "3" "6" "6" "115" 364.231
1908 "S5" "T" "3" "3" "6" "116" 425.769
1909 "S5" "T" "3" "4" "5" "117" 425.769
1910 "S5" "T" "3" "1" "5" "118" 356.538
1911 "S5" "T" "3" "53" "2" "119" 395.000
1912 "S5" "T" "3" "0" "6" "120" 371.923
1913 "S5" "T" "3" "15" "4" "121" 402.692
1914 "S5" "T" "3" "49" "2" "122" 356.538
1915 "S5" "T" "3" "7" "6" "123" 456.538
1916 "S5" "T" "3" "13" "4" "124" 364.231
1917 "S5" "T" "3" "1" "6" "125" 402.692
1918 "S5" "T" "3" "4" "6" "126" 325.769
1919 "S5" "T" "3" "11" "4" "127" 395.000
1920 "S5" "T" "3" "50" "2" "128" 364.231
1921 "S6" "T" "1" "15" "1" "1" 356.538
1922 "S6" "T" "1" "0" "1" "2" 279.615
1923 "S6" "T" "1" "3" "1" "3" 302.692
1924 "S6" "T" "1" "13" "1" "4" 287.308
1925 "S6" "T" "1" "8" "1" "5" 256.538
1926 "S6" "T" "1" "5" "1" "6" 279.615
1927 "S6" "T" "1" "56" "1" "7" 287.308
1928 "S6" "T" "1" "14" "1" "8" 371.923
1929 "S6" "T" "1" "23" "1" "9" 295.000
1930 "S6" "T" "1" "7" "1" "10" 295.000
1931 "S6" "T" "1" "4" "1" "11" 318.077
1932 "S6" "T" "1" "18" "1" "12" 348.846
1933 "S6" "T" "1" "2" "1" "13" 371.923
1934 "S6" "T" "1" "9" "1" "14" 310.385
1935 "S6" "T" "1" "11" "1" "15" 333.462
1936 "S6" "T" "1" "1" "1" "16" 264.231
1937 "S6" "T" "1" "5" "2" "17" 279.615
1938 "S6" "T" "1" "61" "1" "18" 348.846
1939 "S6" "T" "1" "21" "1" "19" 248.846
1940 "S6" "T" "1" "6" "1" "20" 295.000
1941 "S6" "T" "1" "51" "1" "21" 302.692
1942 "S6" "T" "1" "60" "1" "22" 248.846
1943 "S6" "T" "1" "16" "1" "23" 341.154
1944 "S6" "T" "1" "63" "1" "24" 302.692
1945 "S6" "T" "1" "3" "2" "25" 287.308
1946 "S6" "T" "1" "15" "2" "26" 248.846
1947 "S6" "T" "1" "58" "1" "27" 318.077
1948 "S6" "T" "1" "6" "2" "28" 256.538
1949 "S6" "T" "1" "7" "2" "29" 248.846
1950 "S6" "T" "1" "58" "2" "30" 225.769
1951 "S6" "T" "1" "5" "3" "31" 264.231
1952 "S6" "T" "1" "20" "1" "32" 287.308
1953 "S6" "T" "1" "3" "3" "33" 271.923
1954 "S6" "T" "1" "11" "2" "34" 310.385
1955 "S6" "T" "1" "55" "1" "35" 287.308
1956 "S6" "T" "1" "60" "2" "36" 318.077
1957 "S6" "T" "1" "54" "1" "37" 310.385
1958 "S6" "T" "1" "0" "2" "38" 233.462
1959 "S6" "T" "1" "0" "3" "39" 295.000
1960 "S6" "T" "1" "53" "1" "40" 287.308
1961 "S6" "T" "1" "9" "2" "41" 410.385
1962 "S6" "T" "1" "6" "3" "42" 318.077
1963 "S6" "T" "1" "2" "2" "43" 325.769
1964 "S6" "T" "1" "7" "3" "44" 325.769
1965 "S6" "T" "1" "22" "1" "45" 171.923
1966 "S6" "T" "1" "19" "1" "46" 295.000
1967 "S6" "T" "1" "12" "1" "47" 279.615
1968 "S6" "T" "1" "4" "2" "48" 287.308
1969 "S6" "T" "1" "59" "1" "49" 318.077
1970 "S6" "T" "1" "57" "1" "50" 287.308
1971 "S6" "T" "1" "13" "2" "51" 264.231
1972 "S6" "T" "1" "17" "1" "52" 295.000
1973 "S6" "T" "1" "1" "2" "53" 295.000
1974 "S6" "T" "1" "2" "3" "54" 379.615
1975 "S6" "T" "1" "4" "3" "55" 302.692
1976 "S6" "T" "1" "49" "1" "56" 295.000
1977 "S6" "T" "1" "10" "1" "57" 371.923
1978 "S6" "T" "1" "62" "1" "58" 271.923
1979 "S6" "T" "1" "52" "1" "59" 325.769
1980 "S6" "T" "1" "50" "1" "60" 279.615
1981 "S6" "T" "1" "1" "3" "61" 256.538
1982 "S6" "T" "1" "56" "2" "62" 287.308
1983 "S6" "T" "1" "62" "2" "63" 356.538
1984 "S6" "T" "1" "48" "1" "64" 279.615
1985 "S6" "T" "1" "10" "2" "65" 302.692
1986 "S6" "T" "1" "19" "2" "66" 295.000
1987 "S6" "T" "1" "2" "4" "67" 287.308
1988 "S6" "T" "1" "13" "3" "68" 310.385
1989 "S6" "T" "1" "62" "3" "69" 325.769
1990 "S6" "T" "1" "7" "4" "70" 310.385
1991 "S6" "T" "1" "5" "4" "71" 310.385
1992 "S6" "T" "1" "49" "2" "72" 279.615
1993 "S6" "T" "1" "2" "5" "73" 310.385
1994 "S6" "T" "1" "53" "2" "74" 341.154
1995 "S6" "T" "1" "11" "3" "75" 318.077
1996 "S6" "T" "1" "1" "4" "76" 256.538
1997 "S6" "T" "1" "51" "2" "77" 310.385
1998 "S6" "T" "1" "0" "4" "78" 287.308
1999 "S6" "T" "1" "15" "3" "79" 241.154
2000 "S6" "T" "1" "18" "2" "80" 318.077
2001 "S6" "T" "1" "11" "4" "81" 287.308
2002 "S6" "T" "1" "50" "2" "82" 271.923
2003 "S6" "T" "1" "48" "2" "83" 233.462
2004 "S6" "T" "1" "7" "5" "84" 341.154
2005 "S6" "T" "1" "0" "5" "85" 295.000
2006 "S6" "T" "1" "7" "6" "86" 271.923
2007 "S6" "T" "1" "3" "4" "87" 256.538
2008 "S6" "T" "1" "3" "5" "88" 264.231
2009 "S6" "T" "1" "4" "4" "89" 295.000
2010 "S6" "T" "1" "12" "2" "90" 310.385
2011 "S6" "T" "1" "60" "3" "91" 287.308
2012 "S6" "T" "1" "62" "4" "92" 287.308
2013 "S6" "T" "1" "0" "6" "93" 264.231
2014 "S6" "T" "1" "55" "2" "94" 310.385
2015 "S6" "T" "1" "60" "4" "95" 295.000
2016 "S6" "T" "1" "9" "3" "96" 310.385
2017 "S6" "T" "1" "16" "2" "97" 279.615
2018 "S6" "T" "1" "17" "2" "98" 264.231
2019 "S6" "T" "1" "59" "2" "99" 318.077
2020 "S6" "T" "1" "63" "2" "100" 318.077
2021 "S6" "T" "1" "4" "5" "101" 256.538
2022 "S6" "T" "1" "54" "2" "102" 325.769
2023 "S6" "T" "1" "23" "2" "103" 348.846
2024 "S6" "T" "1" "4" "6" "104" 271.923
2025 "S6" "T" "1" "5" "5" "105" 325.769
2026 "S6" "T" "1" "56" "3" "106" 325.769
2027 "S6" "T" "1" "3" "6" "107" 333.462
2028 "S6" "T" "1" "14" "2" "108" 341.154
2029 "S6" "T" "1" "6" "4" "109" 333.462
2030 "S6" "T" "1" "61" "2" "110" 333.462
2031 "S6" "T" "1" "56" "4" "111" 271.923
2032 "S6" "T" "1" "1" "5" "112" 310.385
2033 "S6" "T" "1" "15" "4" "113" 295.000
2034 "S6" "T" "1" "9" "4" "114" 387.308
2035 "S6" "T" "1" "22" "2" "115" 264.231
2036 "S6" "T" "1" "57" "2" "116" 295.000
2037 "S6" "T" "1" "1" "6" "117" 271.923
2038 "S6" "T" "1" "52" "2" "118" 287.308
2039 "S6" "T" "1" "2" "6" "119" 348.846
2040 "S6" "T" "1" "20" "2" "120" 233.462
2041 "S6" "T" "1" "8" "2" "121" 256.538
2042 "S6" "T" "1" "6" "5" "122" 341.154
2043 "S6" "T" "1" "21" "2" "123" 364.231
2044 "S6" "T" "1" "58" "3" "124" 448.846
2045 "S6" "T" "1" "58" "4" "125" 341.154
2046 "S6" "T" "1" "5" "6" "126" 318.077
2047 "S6" "T" "1" "6" "6" "127" 387.308
2048 "S6" "T" "1" "13" "4" "128" 364.231
2049 "S6" "NT" "2" "58" "1" "1" 410.385
2050 "S6" "NT" "2" "5" "1" "2" 325.769
2051 "S6" "NT" "2" "7" "1" "3" 279.615
2052 "S6" "NT" "2" "0" "1" "4" 279.615
2053 "S6" "NT" "2" "6" "1" "5" 364.231
2054 "S6" "NT" "2" "56" "1" "6" 310.385
2055 "S6" "NT" "2" "54" "1" "7" 310.385
2056 "S6" "NT" "2" "7" "2" "8" NaN
2057 "S6" "NT" "2" "62" "1" "9" 310.385
2058 "S6" "NT" "2" "1" "1" "10" 295.000
2059 "S6" "NT" "2" "59" "1" "11" 295.000
2060 "S6" "NT" "2" "62" "2" "12" 279.615
2061 "S6" "NT" "2" "48" "1" "13" 325.769
2062 "S6" "NT" "2" "12" "1" "14" 325.769
2063 "S6" "NT" "2" "13" "1" "15" 233.462
2064 "S6" "NT" "2" "11" "1" "16" 302.692
2065 "S6" "NT" "2" "21" "1" "17" 295.000
2066 "S6" "NT" "2" "52" "1" "18" NaN
2067 "S6" "NT" "2" "16" "1" "19" 348.846
2068 "S6" "NT" "2" "11" "2" "20" 287.308
2069 "S6" "NT" "2" "55" "1" "21" 341.154
2070 "S6" "NT" "2" "10" "1" "22" 310.385
2071 "S6" "NT" "2" "17" "1" "23" 310.385
2072 "S6" "NT" "2" "63" "1" "24" 310.385
2073 "S6" "NT" "2" "60" "1" "25" 341.154
2074 "S6" "NT" "2" "4" "1" "26" 287.308
2075 "S6" "NT" "2" "18" "1" "27" 348.846
2076 "S6" "NT" "2" "60" "2" "28" NaN
2077 "S6" "NT" "2" "4" "2" "29" 356.538
2078 "S6" "NT" "2" "8" "1" "30" 333.462
2079 "S6" "NT" "2" "0" "2" "31" 287.308
2080 "S6" "NT" "2" "22" "1" "32" 341.154
2081 "S6" "NT" "2" "49" "1" "33" 318.077
2082 "S6" "NT" "2" "57" "1" "34" 295.000
2083 "S6" "NT" "2" "9" "1" "35" 302.692
2084 "S6" "NT" "2" "58" "2" "36" 264.231
2085 "S6" "NT" "2" "4" "3" "37" 271.923
2086 "S6" "NT" "2" "2" "1" "38" 271.923
2087 "S6" "NT" "2" "1" "2" "39" 333.462
2088 "S6" "NT" "2" "6" "2" "40" 302.692
2089 "S6" "NT" "2" "2" "2" "41" 371.923
2090 "S6" "NT" "2" "6" "3" "42" 295.000
2091 "S6" "NT" "2" "56" "2" "43" 295.000
2092 "S6" "NT" "2" "9" "2" "44" 279.615
2093 "S6" "NT" "2" "0" "3" "45" 310.385
2094 "S6" "NT" "2" "3" "1" "46" 310.385
2095 "S6" "NT" "2" "7" "3" "47" 302.692
2096 "S6" "NT" "2" "15" "1" "48" 287.308
2097 "S6" "NT" "2" "61" "1" "49" 279.615
2098 "S6" "NT" "2" "50" "1" "50" 302.692
2099 "S6" "NT" "2" "19" "1" "51" 302.692
2100 "S6" "NT" "2" "2" "3" "52" 279.615
2101 "S6" "NT" "2" "3" "2" "53" 225.769
2102 "S6" "NT" "2" "5" "2" "54" 310.385
2103 "S6" "NT" "2" "15" "2" "55" 287.308
2104 "S6" "NT" "2" "13" "2" "56" 295.000
2105 "S6" "NT" "2" "5" "3" "57" 325.769
2106 "S6" "NT" "2" "20" "1" "58" 348.846
2107 "S6" "NT" "2" "14" "1" "59" 287.308
2108 "S6" "NT" "2" "1" "3" "60" 333.462
2109 "S6" "NT" "2" "23" "1" "61" 233.462
2110 "S6" "NT" "2" "53" "1" "62" NaN
2111 "S6" "NT" "2" "3" "3" "63" 233.462
2112 "S6" "NT" "2" "51" "1" "64" 256.538
2113 "S6" "NT" "2" "9" "3" "65" 302.692
2114 "S6" "NT" "2" "62" "3" "66" 241.154
2115 "S6" "NT" "2" "50" "2" "67" 310.385
2116 "S6" "NT" "2" "22" "2" "68" 310.385
2117 "S6" "NT" "2" "3" "4" "69" 271.923
2118 "S6" "NT" "2" "59" "2" "70" 287.308
2119 "S6" "NT" "2" "61" "2" "71" 302.692
2120 "S6" "NT" "2" "13" "3" "72" 264.231
2121 "S6" "NT" "2" "13" "4" "73" 302.692
2122 "S6" "NT" "2" "62" "4" "74" 310.385
2123 "S6" "NT" "2" "0" "4" "75" 210.385
2124 "S6" "NT" "2" "11" "3" "76" 279.615
2125 "S6" "NT" "2" "19" "2" "77" NaN
2126 "S6" "NT" "2" "58" "3" "78" 325.769
2127 "S6" "NT" "2" "7" "4" "79" 310.385
2128 "S6" "NT" "2" "53" "2" "80" 402.692
2129 "S6" "NT" "2" "48" "2" "81" 264.231
2130 "S6" "NT" "2" "20" "2" "82" 295.000
2131 "S6" "NT" "2" "57" "2" "83" 287.308
2132 "S6" "NT" "2" "9" "4" "84" 295.000
2133 "S6" "NT" "2" "12" "2" "85" 310.385
2134 "S6" "NT" "2" "3" "5" "86" 279.615
2135 "S6" "NT" "2" "56" "3" "87" 302.692
2136 "S6" "NT" "2" "10" "2" "88" 302.692
2137 "S6" "NT" "2" "4" "4" "89" 264.231
2138 "S6" "NT" "2" "56" "4" "90" 310.385
2139 "S6" "NT" "2" "18" "2" "91" 287.308
2140 "S6" "NT" "2" "58" "4" "92" 287.308
2141 "S6" "NT" "2" "6" "4" "93" 218.077
2142 "S6" "NT" "2" "54" "2" "94" 202.692
2143 "S6" "NT" "2" "8" "2" "95" 302.692
2144 "S6" "NT" "2" "2" "4" "96" 279.615
2145 "S6" "NT" "2" "21" "2" "97" 318.077
2146 "S6" "NT" "2" "1" "4" "98" 310.385
2147 "S6" "NT" "2" "2" "5" "99" 287.308
2148 "S6" "NT" "2" "5" "4" "100" 364.231
2149 "S6" "NT" "2" "14" "2" "101" 271.923
2150 "S6" "NT" "2" "11" "4" "102" 271.923
2151 "S6" "NT" "2" "0" "5" "103" 295.000
2152 "S6" "NT" "2" "16" "2" "104" 241.154
2153 "S6" "NT" "2" "60" "3" "105" 264.231
2154 "S6" "NT" "2" "1" "5" "106" 248.846
2155 "S6" "NT" "2" "6" "5" "107" 295.000
2156 "S6" "NT" "2" "17" "2" "108" 318.077
2157 "S6" "NT" "2" "55" "2" "109" 287.308
2158 "S6" "NT" "2" "49" "2" "110" 202.692
2159 "S6" "NT" "2" "6" "6" "111" 310.385
2160 "S6" "NT" "2" "51" "2" "112" 364.231
2161 "S6" "NT" "2" "7" "5" "113" 341.154
2162 "S6" "NT" "2" "23" "2" "114" 333.462
2163 "S6" "NT" "2" "4" "5" "115" 264.231
2164 "S6" "NT" "2" "15" "3" "116" 279.615
2165 "S6" "NT" "2" "5" "5" "117" 341.154
2166 "S6" "NT" "2" "60" "4" "118" 295.000
2167 "S6" "NT" "2" "2" "6" "119" 295.000
2168 "S6" "NT" "2" "5" "6" "120" 302.692
2169 "S6" "NT" "2" "1" "6" "121" 295.000
2170 "S6" "NT" "2" "52" "2" "122" 271.923
2171 "S6" "NT" "2" "15" "4" "123" 302.692
2172 "S6" "NT" "2" "63" "2" "124" NaN
2173 "S6" "NT" "2" "0" "6" "125" 295.000
2174 "S6" "NT" "2" "3" "6" "126" 310.385
2175 "S6" "NT" "2" "4" "6" "127" 318.077
2176 "S6" "NT" "2" "7" "6" "128" 241.154
2177 "S6" "T" "3" "59" "1" "1" 325.769
2178 "S6" "T" "3" "6" "1" "2" 271.923
2179 "S6" "T" "3" "4" "1" "3" 325.769
2180 "S6" "T" "3" "49" "1" "4" 287.308
2181 "S6" "T" "3" "55" "1" "5" 341.154
2182 "S6" "T" "3" "14" "1" "6" 356.538
2183 "S6" "T" "3" "60" "1" "7" 333.462
2184 "S6" "T" "3" "63" "1" "8" 310.385
