"PDist" "Block" "Cond" "TB" "Subj"
4478 0.01267 "3" "0" "49" "S12"
4479 0.01717 "3" "0" "49" "S12"
4480 0.01069 "3" "0" "49" "S12"
4481 0.04641 "3" "0" "49" "S12"
4482 0.03113 "3" "0" "49" "S12"
4483 0.01490 "3" "0" "49" "S12"
4484 0.02322 "3" "0" "50" "S12"
4485 0.02747 "3" "0" "50" "S12"
4486 0.01497 "3" "0" "51" "S12"
4487 0.01754 "3" "0" "51" "S12"
4488 0.01750 "3" "0" "55" "S12"
4489 0.07606 "3" "0" "55" "S12"
4490 0.04749 "3" "0" "56" "S12"
4491 0.00880 "3" "0" "56" "S12"
4492 0.00913 "3" "0" "56" "S12"
4493 0.01479 "3" "0" "57" "S12"
4494 0.04270 "3" "0" "57" "S12"
4495 0.00953 "3" "0" "57" "S12"
4496 0.03377 "3" "0" "57" "S12"
4497 0.02193 "3" "0" "57" "S12"
4498 0.00792 "3" "0" "58" "S12"
4499 0.02110 "3" "0" "58" "S12"
4500 0.02485 "3" "0" "58" "S12"
4501 0.02480 "3" "0" "58" "S12"
4502 0.01711 "3" "0" "59" "S12"
4503 0.03465 "3" "0" "59" "S12"
4504 0.03644 "3" "0" "63" "S12"
4505 0.02449 "3" "0" "63" "S12"
4506 0.07105 "3" "0" "64" "S12"
4507 0.07592 "3" "0" "64" "S12"
