"PDist" "Group" "Cond" "TB" "Subj"
3851 0.09194 "0" "1" "27" "S4"
3852 0.03721 "0" "1" "31" "S4"
3853 0.00665 "0" "1" "31" "S4"
3854 0.00646 "0" "1" "32" "S4"
3855 0.01621 "0" "1" "32" "S4"
3856 0.00720 "0" "1" "33" "S4"
3857 0.00722 "0" "1" "33" "S4"
3858 0.01015 "0" "1" "33" "S4"
3859 0.02185 "0" "1" "33" "S4"
3860 0.01423 "0" "1" "33" "S4"
3861 0.00326 "0" "1" "33" "S4"
3862 0.02357 "0" "1" "34" "S4"
3863 0.01549 "0" "1" "34" "S4"
3864 0.20134 "0" "1" "35" "S4"
3865 0.01436 "0" "1" "35" "S4"
3866 0.14011 "0" "1" "39" "S4"
3867 0.09017 "0" "1" "39" "S4"
3868 0.01390 "0" "1" "40" "S4"
3869 0.01871 "0" "1" "40" "S4"
3870 0.01962 "0" "1" "40" "S4"
3871 0.02680 "0" "1" "40" "S4"
3872 0.04266 "0" "1" "41" "S4"
3873 0.01181 "0" "1" "41" "S4"
3874 0.01349 "0" "1" "41" "S4"
3875 0.00504 "0" "1" "41" "S4"
3876 0.00803 "0" "1" "41" "S4"
3877 0.05280 "0" "1" "41" "S4"
3878 0.01239 "0" "1" "42" "S4"
3879 0.03133 "0" "1" "42" "S4"
3880 0.00780 "0" "1" "42" "S4"
3881 0.02327 "0" "1" "42" "S4"
3882 0.14547 "0" "1" "43" "S4"
3883 0.11527 "0" "1" "43" "S4"
3884 0.08652 "0" "1" "47" "S4"
3885 0.06828 "0" "1" "47" "S4"
3886 0.06456 "0" "1" "48" "S4"
3887 0.00693 "0" "1" "48" "S4"
3888 0.02566 "0" "1" "49" "S4"
3889 0.03329 "0" "1" "49" "S4"
3890 0.02230 "0" "1" "49" "S4"
3891 0.02353 "0" "1" "49" "S4"
3892 0.07147 "0" "1" "49" "S4"
3893 0.03550 "0" "1" "49" "S4"
3894 0.03238 "0" "1" "50" "S4"
3895 0.01908 "0" "1" "50" "S4"
3896 0.02728 "0" "1" "51" "S4"
3897 0.01187 "0" "1" "51" "S4"
3898 0.10628 "0" "1" "55" "S4"
3899 0.01330 "0" "1" "56" "S4"
3900 0.01211 "0" "1" "56" "S4"
3901 0.03278 "0" "1" "56" "S4"
3902 0.04345 "0" "1" "56" "S4"
3903 0.03362 "0" "1" "57" "S4"
3904 0.01312 "0" "1" "57" "S4"
3905 0.01248 "0" "1" "57" "S4"
3906 0.01654 "0" "1" "57" "S4"
3907 0.06897 "0" "1" "57" "S4"
3908 0.01824 "0" "1" "57" "S4"
3909 0.01240 "0" "1" "58" "S4"
3910 0.02812 "0" "1" "58" "S4"
3911 0.01640 "0" "1" "58" "S4"
3912 0.00997 "0" "1" "58" "S4"
3913 0.00686 "0" "1" "59" "S4"
3914 0.03305 "0" "1" "59" "S4"
3915 0.00951 "0" "1" "63" "S4"
3916 0.02093 "0" "1" "63" "S4"
3917 0.01850 "0" "1" "64" "S4"
3918 0.00482 "0" "0" "1" "S5"
3919 0.02089 "0" "0" "1" "S5"
3920 0.02811 "0" "0" "1" "S5"
3921 0.00807 "0" "0" "1" "S5"
3922 0.03137 "0" "0" "1" "S5"
3923 0.03295 "0" "0" "1" "S5"
3924 0.07392 "0" "0" "2" "S5"
3925 0.01310 "0" "0" "2" "S5"
3926 0.02599 "0" "0" "3" "S5"
3927 0.03505 "0" "0" "3" "S5"
3928 0.02268 "0" "0" "7" "S5"
3929 0.03091 "0" "0" "7" "S5"
3930 0.03022 "0" "0" "8" "S5"
3931 0.04320 "0" "0" "8" "S5"
3932 0.08859 "0" "0" "8" "S5"
3933 0.02784 "0" "0" "8" "S5"
3934 0.03718 "0" "0" "9" "S5"
3935 0.01892 "0" "0" "9" "S5"
3936 0.04299 "0" "0" "9" "S5"
3937 0.02959 "0" "0" "9" "S5"
3938 0.04531 "0" "0" "9" "S5"
3939 0.03438 "0" "0" "9" "S5"
3940 0.05674 "0" "0" "10" "S5"
3941 0.04390 "0" "0" "10" "S5"
3942 0.03383 "0" "0" "10" "S5"
3943 0.01790 "0" "0" "10" "S5"
3944 0.04917 "0" "0" "11" "S5"
3945 0.01842 "0" "0" "11" "S5"
3946 0.03272 "0" "0" "15" "S5"
3947 0.05295 "0" "0" "15" "S5"
3948 0.02624 "0" "0" "16" "S5"
3949 0.03216 "0" "0" "16" "S5"
3950 0.05324 "0" "0" "17" "S5"
3951 0.06693 "0" "0" "17" "S5"
3952 0.06088 "0" "0" "17" "S5"
3953 0.06297 "0" "0" "17" "S5"
3954 0.02467 "0" "0" "17" "S5"
3955 0.03622 "0" "0" "17" "S5"
3956 0.06124 "0" "0" "18" "S5"
3957 0.09048 "0" "0" "18" "S5"
3958 0.02923 "0" "0" "19" "S5"
3959 0.03058 "0" "0" "19" "S5"
3960 0.02059 "0" "0" "23" "S5"
3961 0.01250 "0" "0" "23" "S5"
3962 0.02620 "0" "0" "24" "S5"
3963 0.08914 "0" "0" "24" "S5"
3964 0.01867 "0" "0" "24" "S5"
3965 0.03736 "0" "0" "24" "S5"
3966 0.03569 "0" "0" "25" "S5"
3967 0.01865 "0" "0" "25" "S5"
3968 0.02309 "0" "0" "25" "S5"
3969 0.00815 "0" "0" "25" "S5"
3970 0.04219 "0" "0" "25" "S5"
3971 0.12969 "0" "0" "26" "S5"
3972 0.07281 "0" "0" "26" "S5"
3973 0.04492 "0" "0" "26" "S5"
3974 0.02934 "0" "0" "26" "S5"
3975 0.01660 "0" "0" "27" "S5"
3976 0.03868 "0" "0" "31" "S5"
3977 0.10731 "0" "0" "31" "S5"
3978 0.07766 "0" "0" "32" "S5"
3979 0.02068 "0" "0" "32" "S5"
3980 0.00769 "0" "0" "33" "S5"
3981 0.03487 "0" "0" "33" "S5"
3982 0.04184 "0" "0" "33" "S5"
3983 0.01768 "0" "0" "33" "S5"
3984 0.01906 "0" "0" "33" "S5"
3985 0.04111 "0" "0" "33" "S5"
3986 0.02595 "0" "0" "34" "S5"
3987 0.02513 "0" "0" "34" "S5"
3988 0.02413 "0" "0" "35" "S5"
3989 0.02781 "0" "0" "35" "S5"
3990 0.01647 "0" "0" "39" "S5"
3991 0.01505 "0" "0" "39" "S5"
3992 0.02846 "0" "0" "40" "S5"
3993 0.02279 "0" "0" "40" "S5"
3994 0.04654 "0" "0" "40" "S5"
3995 0.00542 "0" "0" "41" "S5"
3996 0.04575 "0" "0" "41" "S5"
3997 0.02647 "0" "0" "41" "S5"
3998 0.03970 "0" "0" "41" "S5"
3999 0.02407 "0" "0" "41" "S5"
4000 0.01695 "0" "0" "41" "S5"
4001 0.06575 "0" "0" "42" "S5"
4002 0.02702 "0" "0" "42" "S5"
4003 0.01767 "0" "0" "42" "S5"
4004 0.10267 "0" "0" "42" "S5"
4005 0.00961 "0" "0" "43" "S5"
4006 0.02289 "0" "0" "47" "S5"
4007 0.01703 "0" "0" "47" "S5"
4008 0.01888 "0" "0" "48" "S5"
4009 0.02044 "0" "0" "48" "S5"
4010 0.03289 "0" "0" "49" "S5"
4011 0.02714 "0" "0" "49" "S5"
4012 0.01083 "0" "0" "49" "S5"
4013 0.00912 "0" "0" "49" "S5"
4014 0.01828 "0" "0" "49" "S5"
4015 0.01678 "0" "0" "49" "S5"
4016 0.03740 "0" "0" "50" "S5"
4017 0.02801 "0" "0" "50" "S5"
4018 0.00929 "0" "0" "51" "S5"
4019 0.03648 "0" "0" "51" "S5"
4020 0.03063 "0" "0" "55" "S5"
4021 0.06094 "0" "0" "55" "S5"
4022 0.02945 "0" "0" "56" "S5"
4023 0.23850 "0" "0" "56" "S5"
4024 0.02730 "0" "0" "56" "S5"
4025 0.01405 "0" "0" "56" "S5"
4026 0.00832 "0" "0" "57" "S5"
4027 0.01240 "0" "0" "57" "S5"
4028 0.01617 "0" "0" "57" "S5"
4029 0.04640 "0" "0" "57" "S5"
4030 0.01872 "0" "0" "57" "S5"
4031 0.02357 "0" "0" "57" "S5"
4032 0.08222 "0" "0" "58" "S5"
4033 0.06514 "0" "0" "58" "S5"
4034 0.01079 "0" "0" "58" "S5"
4035 0.01765 "0" "0" "58" "S5"
4036 0.00938 "0" "0" "59" "S5"
4037 0.01327 "0" "0" "59" "S5"
4038 0.04414 "0" "0" "63" "S5"
4039 0.03499 "0" "0" "63" "S5"
4040 0.02596 "0" "0" "64" "S5"
4041 0.02642 "0" "0" "64" "S5"
4042 0.02034 "0" "1" "1" "S5"
4043 0.05081 "0" "1" "1" "S5"
4044 0.19326 "0" "1" "1" "S5"
4045 0.09003 "0" "1" "1" "S5"
4046 0.04254 "0" "1" "1" "S5"
4047 0.05237 "0" "1" "1" "S5"
4048 0.01446 "0" "1" "2" "S5"
4049 0.06656 "0" "1" "2" "S5"
4050 0.00563 "0" "1" "3" "S5"
4051 0.01205 "0" "1" "3" "S5"
4052 0.01077 "0" "1" "7" "S5"
4053 0.02052 "0" "1" "7" "S5"
4054 0.01037 "0" "1" "8" "S5"
4055 0.02323 "0" "1" "8" "S5"
4056 0.05081 "0" "1" "8" "S5"
4057 0.07397 "0" "1" "8" "S5"
4058 0.05348 "0" "1" "9" "S5"
4059 0.03413 "0" "1" "9" "S5"
4060 0.01851 "0" "1" "9" "S5"
4061 0.07524 "0" "1" "9" "S5"
4062 0.04763 "0" "1" "9" "S5"
4063 0.02922 "0" "1" "9" "S5"
4064 0.01195 "0" "1" "10" "S5"
4065 0.00429 "0" "1" "11" "S5"
4066 0.11206 "0" "1" "11" "S5"
4067 0.02139 "0" "1" "15" "S5"
4068 0.06876 "0" "1" "15" "S5"
4069 0.01788 "0" "1" "16" "S5"
4070 0.04433 "0" "1" "16" "S5"
4071 0.04581 "0" "1" "17" "S5"
4072 0.02611 "0" "1" "17" "S5"
4073 0.07364 "0" "1" "17" "S5"
4074 0.03309 "0" "1" "17" "S5"
4075 0.01905 "0" "1" "17" "S5"
4076 0.10664 "0" "1" "17" "S5"
4077 0.10195 "0" "1" "18" "S5"
4078 0.04500 "0" "1" "19" "S5"
4079 0.00589 "0" "1" "19" "S5"
4080 0.02469 "0" "1" "23" "S5"
4081 0.01682 "0" "1" "23" "S5"
4082 0.01762 "0" "1" "24" "S5"
4083 0.07446 "0" "1" "24" "S5"
4084 0.01199 "0" "1" "24" "S5"
4085 0.01635 "0" "1" "24" "S5"
4086 0.01088 "0" "1" "25" "S5"
4087 0.03848 "0" "1" "25" "S5"
4088 0.00801 "0" "1" "25" "S5"
4089 0.00954 "0" "1" "25" "S5"
4090 0.04226 "0" "1" "25" "S5"
4091 0.02481 "0" "1" "25" "S5"
4092 0.04466 "0" "1" "26" "S5"
4093 0.10794 "0" "1" "26" "S5"
4094 0.01654 "0" "1" "26" "S5"
4095 0.03282 "0" "1" "26" "S5"
4096 0.05590 "0" "1" "27" "S5"
4097 0.05114 "0" "1" "31" "S5"
4098 0.02145 "0" "1" "31" "S5"
4099 0.03208 "0" "1" "32" "S5"
4100 0.05058 "0" "1" "32" "S5"
4101 0.05011 "0" "1" "33" "S5"
4102 0.02625 "0" "1" "33" "S5"
4103 0.02901 "0" "1" "33" "S5"
4104 0.02344 "0" "1" "33" "S5"
4105 0.00500 "0" "1" "33" "S5"
4106 0.01795 "0" "1" "34" "S5"
4107 0.02447 "0" "1" "34" "S5"
4108 0.01052 "0" "1" "35" "S5"
4109 0.05284 "0" "1" "35" "S5"
4110 0.23493 "0" "1" "39" "S5"
4111 0.03351 "0" "1" "40" "S5"
4112 0.07666 "0" "1" "40" "S5"
4113 0.01840 "0" "1" "40" "S5"
4114 0.14245 "0" "1" "40" "S5"
4115 0.00324 "0" "1" "41" "S5"
4116 0.10673 "0" "1" "41" "S5"
4117 0.03589 "0" "1" "41" "S5"
4118 0.01563 "0" "1" "41" "S5"
4119 0.01789 "0" "1" "41" "S5"
4120 0.00305 "0" "1" "41" "S5"
4121 0.03813 "0" "1" "42" "S5"
4122 0.01650 "0" "1" "42" "S5"
4123 0.01997 "0" "1" "42" "S5"
4124 0.03693 "0" "1" "42" "S5"
4125 0.03240 "0" "1" "43" "S5"
4126 0.02471 "0" "1" "43" "S5"
4127 0.07873 "0" "1" "47" "S5"
4128 0.04501 "0" "1" "48" "S5"
4129 0.04570 "0" "1" "48" "S5"
4130 0.02789 "0" "1" "49" "S5"
4131 0.01929 "0" "1" "49" "S5"
4132 0.04353 "0" "1" "49" "S5"
4133 0.02533 "0" "1" "49" "S5"
4134 0.03828 "0" "1" "49" "S5"
4135 0.11273 "0" "1" "49" "S5"
4136 0.02320 "0" "1" "50" "S5"
4137 0.00921 "0" "1" "50" "S5"
4138 0.08105 "0" "1" "51" "S5"
4139 0.05539 "0" "1" "51" "S5"
4140 0.01864 "0" "1" "55" "S5"
4141 0.05471 "0" "1" "55" "S5"
4142 0.04273 "0" "1" "56" "S5"
4143 0.02115 "0" "1" "56" "S5"
4144 0.05830 "0" "1" "57" "S5"
4145 0.00439 "0" "1" "57" "S5"
4146 0.04205 "0" "1" "57" "S5"
4147 0.04744 "0" "1" "58" "S5"
4148 0.02605 "0" "1" "58" "S5"
4149 0.11982 "0" "1" "58" "S5"
4150 0.00496 "0" "1" "58" "S5"
4151 0.01719 "0" "1" "59" "S5"
4152 0.14278 "0" "1" "59" "S5"
4153 0.00450 "0" "1" "63" "S5"
4154 0.05253 "0" "1" "63" "S5"
4155 0.05354 "0" "1" "64" "S5"
4156 0.02402 "0" "0" "1" "S6"
4157 0.05779 "0" "0" "1" "S6"
4158 0.01409 "0" "0" "1" "S6"
4159 0.07712 "0" "0" "1" "S6"
4160 0.00969 "0" "0" "1" "S6"
4161 0.03170 "0" "0" "1" "S6"
4162 0.02747 "0" "0" "2" "S6"
4163 0.01668 "0" "0" "2" "S6"
4164 0.04293 "0" "0" "3" "S6"
4165 0.03667 "0" "0" "3" "S6"
4166 0.03861 "0" "0" "7" "S6"
4167 0.01324 "0" "0" "7" "S6"
4168 0.01325 "0" "0" "8" "S6"
4169 0.01450 "0" "0" "8" "S6"
4170 0.01347 "0" "0" "8" "S6"
4171 0.04728 "0" "0" "9" "S6"
4172 0.03130 "0" "0" "9" "S6"
4173 0.05204 "0" "0" "9" "S6"
4174 0.02804 "0" "0" "9" "S6"
4175 0.01882 "0" "0" "9" "S6"
4176 0.05460 "0" "0" "9" "S6"
4177 0.02940 "0" "0" "10" "S6"
4178 0.02932 "0" "0" "10" "S6"
4179 0.02463 "0" "0" "10" "S6"
4180 0.00317 "0" "0" "10" "S6"
4181 0.02080 "0" "0" "11" "S6"
4182 0.01735 "0" "0" "11" "S6"
4183 0.00465 "0" "0" "15" "S6"
4184 0.04944 "0" "0" "15" "S6"
4185 0.01516 "0" "0" "16" "S6"
4186 0.04182 "0" "0" "16" "S6"
4187 0.04725 "0" "0" "17" "S6"
4188 0.09134 "0" "0" "17" "S6"
4189 0.03991 "0" "0" "17" "S6"
4190 0.06710 "0" "0" "17" "S6"
4191 0.18442 "0" "0" "17" "S6"
4192 0.01554 "0" "0" "17" "S6"
4193 0.03599 "0" "0" "18" "S6"
4194 0.03545 "0" "0" "18" "S6"
4195 0.01253 "0" "0" "19" "S6"
4196 0.02990 "0" "0" "23" "S6"
4197 0.02989 "0" "0" "23" "S6"
4198 0.02166 "0" "0" "24" "S6"
4199 0.08065 "0" "0" "24" "S6"
4200 0.01945 "0" "0" "24" "S6"
4201 0.04307 "0" "0" "25" "S6"
4202 0.10055 "0" "0" "25" "S6"
4203 0.02778 "0" "0" "25" "S6"
4204 0.01322 "0" "0" "25" "S6"
4205 0.02108 "0" "0" "25" "S6"
4206 0.08514 "0" "0" "25" "S6"
4207 0.03079 "0" "0" "26" "S6"
4208 0.05195 "0" "0" "26" "S6"
4209 0.02058 "0" "0" "26" "S6"
4210 0.03105 "0" "0" "26" "S6"
4211 0.07269 "0" "0" "27" "S6"
4212 0.01261 "0" "0" "27" "S6"
4213 0.06781 "0" "0" "31" "S6"
4214 0.07908 "0" "0" "31" "S6"
4215 0.05227 "0" "0" "32" "S6"
4216 0.07125 "0" "0" "32" "S6"
4217 0.07555 "0" "0" "33" "S6"
4218 0.02677 "0" "0" "33" "S6"
4219 0.04549 "0" "0" "33" "S6"
4220 0.00542 "0" "0" "33" "S6"
4221 0.03485 "0" "0" "34" "S6"
4222 0.02081 "0" "0" "34" "S6"
4223 0.01269 "0" "0" "35" "S6"
4224 0.03964 "0" "0" "39" "S6"
4225 0.15530 "0" "0" "39" "S6"
4226 0.07942 "0" "0" "40" "S6"
4227 0.03314 "0" "0" "40" "S6"
4228 0.08634 "0" "0" "40" "S6"
4229 0.04632 "0" "0" "40" "S6"
4230 0.05401 "0" "0" "41" "S6"
4231 0.03762 "0" "0" "41" "S6"
4232 0.01723 "0" "0" "41" "S6"
4233 0.06550 "0" "0" "41" "S6"
4234 0.06745 "0" "0" "41" "S6"
4235 0.02016 "0" "0" "41" "S6"
4236 0.03293 "0" "0" "42" "S6"
4237 0.04087 "0" "0" "42" "S6"
4238 0.07226 "0" "0" "42" "S6"
4239 0.05209 "0" "0" "42" "S6"
4240 0.00834 "0" "0" "43" "S6"
4241 0.03215 "0" "0" "43" "S6"
4242 0.03134 "0" "0" "48" "S6"
4243 0.01285 "0" "0" "48" "S6"
4244 0.04191 "0" "0" "49" "S6"
4245 0.07061 "0" "0" "49" "S6"
4246 0.02097 "0" "0" "49" "S6"
4247 0.03633 "0" "0" "49" "S6"
4248 0.03907 "0" "0" "49" "S6"
4249 0.07549 "0" "0" "50" "S6"
4250 0.03471 "0" "0" "50" "S6"
4251 0.03070 "0" "0" "51" "S6"
4252 0.00902 "0" "0" "51" "S6"
4253 0.05247 "0" "0" "55" "S6"
4254 0.01203 "0" "0" "55" "S6"
4255 0.11036 "0" "0" "56" "S6"
4256 0.01673 "0" "0" "56" "S6"
4257 0.01509 "0" "0" "56" "S6"
4258 0.06009 "0" "0" "56" "S6"
4259 0.02591 "0" "0" "57" "S6"
4260 0.02355 "0" "0" "57" "S6"
4261 0.08147 "0" "0" "57" "S6"
4262 0.18239 "0" "0" "57" "S6"
4263 0.04757 "0" "0" "57" "S6"
4264 0.03939 "0" "0" "57" "S6"
4265 0.01878 "0" "0" "58" "S6"
4266 0.06604 "0" "0" "58" "S6"
4267 0.05354 "0" "0" "58" "S6"
4268 0.05215 "0" "0" "58" "S6"
4269 0.03864 "0" "0" "59" "S6"
4270 0.06618 "0" "0" "59" "S6"
4271 0.02928 "0" "0" "63" "S6"
4272 0.01441 "0" "0" "63" "S6"
4273 0.01472 "0" "0" "64" "S6"
4274 0.01445 "0" "0" "64" "S6"
4275 0.05127 "0" "1" "1" "S6"
4276 0.01354 "0" "1" "1" "S6"
4277 0.02818 "0" "1" "1" "S6"
4278 0.05927 "0" "1" "1" "S6"
4279 0.01894 "0" "1" "1" "S6"
4280 0.01400 "0" "1" "2" "S6"
4281 0.02801 "0" "1" "2" "S6"
4282 0.05122 "0" "1" "3" "S6"
4283 0.06391 "0" "1" "3" "S6"
4284 0.01444 "0" "1" "7" "S6"
4285 0.01870 "0" "1" "8" "S6"
4286 0.03219 "0" "1" "8" "S6"
4287 0.00815 "0" "1" "8" "S6"
4288 0.01862 "0" "1" "9" "S6"
4289 0.11383 "0" "1" "9" "S6"
4290 0.01546 "0" "1" "9" "S6"
4291 0.12329 "0" "1" "10" "S6"
4292 0.03305 "0" "1" "10" "S6"
4293 0.02197 "0" "1" "10" "S6"
4294 0.03444 "0" "1" "10" "S6"
4295 0.06774 "0" "1" "11" "S6"
4296 0.08709 "0" "1" "11" "S6"
4297 0.05730 "0" "1" "15" "S6"
4298 0.09463 "0" "1" "15" "S6"
4299 0.01975 "0" "1" "16" "S6"
4300 0.00408 "0" "1" "17" "S6"
4301 0.05002 "0" "1" "17" "S6"
4302 0.03679 "0" "1" "17" "S6"
4303 0.14580 "0" "1" "17" "S6"
4304 0.09719 "0" "1" "17" "S6"
4305 0.17033 "0" "1" "17" "S6"
4306 0.04316 "0" "1" "18" "S6"
4307 0.01756 "0" "1" "19" "S6"
4308 0.03986 "0" "1" "19" "S6"
4309 0.02028 "0" "1" "23" "S6"
4310 0.06279 "0" "1" "23" "S6"
4311 0.01970 "0" "1" "24" "S6"
4312 0.04048 "0" "1" "24" "S6"
4313 0.01429 "0" "1" "24" "S6"
4314 0.02158 "0" "1" "25" "S6"
4315 0.03798 "0" "1" "25" "S6"
4316 0.14096 "0" "1" "25" "S6"
4317 0.00748 "0" "1" "25" "S6"
4318 0.05574 "0" "1" "26" "S6"
4319 0.12068 "0" "1" "26" "S6"
4320 0.09879 "0" "1" "26" "S6"
4321 0.04366 "0" "1" "27" "S6"
4322 0.04325 "0" "1" "27" "S6"
4323 0.07416 "0" "1" "31" "S6"
4324 0.04276 "0" "1" "31" "S6"
4325 0.06876 "0" "1" "32" "S6"
4326 0.02119 "0" "1" "32" "S6"
4327 0.01532 "0" "1" "33" "S6"
4328 0.00902 "0" "1" "33" "S6"
4329 0.03804 "0" "1" "33" "S6"
4330 0.01562 "0" "1" "33" "S6"
4331 0.03185 "0" "1" "33" "S6"
4332 0.12677 "0" "1" "34" "S6"
4333 0.03580 "0" "1" "34" "S6"
4334 0.01613 "0" "1" "35" "S6"
4335 0.13327 "0" "1" "35" "S6"
4336 0.09664 "0" "1" "39" "S6"
4337 0.17890 "0" "1" "39" "S6"
4338 0.04524 "0" "1" "40" "S6"
4339 0.05430 "0" "1" "40" "S6"
4340 0.09493 "0" "1" "40" "S6"
4341 0.06196 "0" "1" "41" "S6"
4342 0.07746 "0" "1" "41" "S6"
4343 0.07923 "0" "1" "41" "S6"
4344 0.02582 "0" "1" "41" "S6"
4345 0.05720 "0" "1" "41" "S6"
4346 0.05890 "0" "1" "42" "S6"
4347 0.06450 "0" "1" "42" "S6"
4348 0.03568 "0" "1" "42" "S6"
4349 0.11163 "0" "1" "43" "S6"
4350 0.11653 "0" "1" "43" "S6"
4351 0.04739 "0" "1" "47" "S6"
4352 0.09696 "0" "1" "47" "S6"
4353 0.04366 "0" "1" "48" "S6"
4354 0.04241 "0" "1" "48" "S6"
4355 0.03461 "0" "1" "49" "S6"
4356 0.01244 "0" "1" "49" "S6"
4357 0.00543 "0" "1" "49" "S6"
4358 0.26059 "0" "1" "49" "S6"
4359 0.02068 "0" "1" "49" "S6"
4360 0.00813 "0" "1" "49" "S6"
4361 0.15444 "0" "1" "50" "S6"
4362 0.04899 "0" "1" "50" "S6"
4363 0.13852 "0" "1" "51" "S6"
4364 0.00702 "0" "1" "51" "S6"
4365 0.01193 "0" "1" "55" "S6"
4366 0.04347 "0" "1" "55" "S6"
4367 0.04673 "0" "1" "56" "S6"
4368 0.03888 "0" "1" "56" "S6"
4369 0.05436 "0" "1" "56" "S6"
4370 0.03525 "0" "1" "57" "S6"
4371 0.01244 "0" "1" "57" "S6"
4372 0.00527 "0" "1" "57" "S6"
4373 0.01289 "0" "1" "57" "S6"
4374 0.08591 "0" "1" "57" "S6"
4375 0.05025 "0" "1" "57" "S6"
4376 0.01871 "0" "1" "58" "S6"
4377 0.01291 "0" "1" "58" "S6"
4378 0.03295 "0" "1" "58" "S6"
4379 0.04639 "0" "1" "59" "S6"
4380 0.04074 "0" "1" "59" "S6"
4381 0.00405 "0" "1" "63" "S6"
4382 0.02261 "0" "1" "63" "S6"
4383 0.07143 "0" "1" "64" "S6"
4384 0.05732 "0" "1" "64" "S6"
4385 0.03777 "0" "0" "1" "S7"
4386 0.02190 "0" "0" "1" "S7"
4387 0.00624 "0" "0" "1" "S7"
4388 0.01383 "0" "0" "1" "S7"
4389 0.03571 "0" "0" "1" "S7"
4390 0.04855 "0" "0" "1" "S7"
4391 0.01551 "0" "0" "2" "S7"
4392 0.00531 "0" "0" "2" "S7"
4393 0.06322 "0" "0" "3" "S7"
4394 0.03738 "0" "0" "3" "S7"
4395 0.02946 "0" "0" "7" "S7"
4396 0.00358 "0" "0" "7" "S7"
4397 0.01092 "0" "0" "8" "S7"
4398 0.05534 "0" "0" "8" "S7"
4399 0.00560 "0" "0" "8" "S7"
4400 0.04719 "0" "0" "8" "S7"
4401 0.03167 "0" "0" "9" "S7"
4402 0.00952 "0" "0" "9" "S7"
4403 0.05456 "0" "0" "9" "S7"
4404 0.01408 "0" "0" "9" "S7"
4405 0.01484 "0" "0" "9" "S7"
4406 0.01030 "0" "0" "9" "S7"
4407 0.06005 "0" "0" "10" "S7"
4408 0.01794 "0" "0" "10" "S7"
4409 0.05067 "0" "0" "10" "S7"
4410 0.01938 "0" "0" "10" "S7"
4411 0.04433 "0" "0" "11" "S7"
4412 0.01066 "0" "0" "11" "S7"
4413 0.06004 "0" "0" "15" "S7"
4414 0.04738 "0" "0" "15" "S7"
4415 0.01432 "0" "0" "16" "S7"
4416 0.01668 "0" "0" "16" "S7"
4417 0.04898 "0" "0" "17" "S7"
4418 0.01720 "0" "0" "17" "S7"
4419 0.01199 "0" "0" "17" "S7"
4420 0.05206 "0" "0" "17" "S7"
4421 0.07722 "0" "0" "17" "S7"
4422 0.05283 "0" "0" "17" "S7"
4423 0.04330 "0" "0" "18" "S7"
4424 0.01669 "0" "0" "18" "S7"
4425 0.04450 "0" "0" "19" "S7"
4426 0.01822 "0" "0" "19" "S7"
4427 0.03056 "0" "0" "23" "S7"
4428 0.01153 "0" "0" "23" "S7"
4429 0.04679 "0" "0" "24" "S7"
4430 0.01046 "0" "0" "24" "S7"
4431 0.02201 "0" "0" "24" "S7"
4432 0.04758 "0" "0" "24" "S7"
4433 0.01840 "0" "0" "25" "S7"
4434 0.01780 "0" "0" "25" "S7"
4435 0.02108 "0" "0" "25" "S7"
4436 0.03672 "0" "0" "25" "S7"
4437 0.04766 "0" "0" "25" "S7"
4438 0.01020 "0" "0" "25" "S7"
4439 0.01877 "0" "0" "26" "S7"
4440 0.00819 "0" "0" "26" "S7"
4441 0.02218 "0" "0" "26" "S7"
4442 0.04718 "0" "0" "26" "S7"
4443 0.02194 "0" "0" "27" "S7"
4444 0.03467 "0" "0" "27" "S7"
4445 0.01179 "0" "0" "31" "S7"
4446 0.06674 "0" "0" "31" "S7"
4447 0.02962 "0" "0" "32" "S7"
4448 0.00653 "0" "0" "32" "S7"
4449 0.01881 "0" "0" "33" "S7"
4450 0.01370 "0" "0" "33" "S7"
4451 0.02894 "0" "0" "33" "S7"
4452 0.01700 "0" "0" "33" "S7"
4453 0.01342 "0" "0" "33" "S7"
4454 0.02391 "0" "0" "33" "S7"
4455 0.01534 "0" "0" "34" "S7"
4456 0.03553 "0" "0" "34" "S7"
4457 0.01385 "0" "0" "35" "S7"
4458 0.01329 "0" "0" "35" "S7"
4459 0.03414 "0" "0" "39" "S7"
4460 0.09051 "0" "0" "39" "S7"
4461 0.03951 "0" "0" "40" "S7"
4462 0.02930 "0" "0" "40" "S7"
4463 0.02463 "0" "0" "40" "S7"
4464 0.03524 "0" "0" "40" "S7"
4465 0.03273 "0" "0" "41" "S7"
4466 0.02706 "0" "0" "41" "S7"
4467 0.00612 "0" "0" "41" "S7"
4468 0.01634 "0" "0" "41" "S7"
4469 0.01512 "0" "0" "41" "S7"
4470 0.04185 "0" "0" "41" "S7"
4471 0.04519 "0" "0" "42" "S7"
4472 0.02041 "0" "0" "42" "S7"
4473 0.03001 "0" "0" "42" "S7"
4474 0.00649 "0" "0" "42" "S7"
4475 0.01019 "0" "0" "43" "S7"
4476 0.01824 "0" "0" "43" "S7"
4477 0.01513 "0" "0" "47" "S7"
4478 0.03021 "0" "0" "47" "S7"
4479 0.01979 "0" "0" "48" "S7"
4480 0.03891 "0" "0" "48" "S7"
4481 0.03665 "0" "0" "49" "S7"
4482 0.01053 "0" "0" "49" "S7"
4483 0.01090 "0" "0" "49" "S7"
4484 0.01477 "0" "0" "49" "S7"
4485 0.03958 "0" "0" "49" "S7"
